"wz11cd","lsoa11cd","msoa11cd","date","Tenure: All categories: Tenure; measures: Value","Tenure: Owned: Total; measures: Value","Tenure: Owned: Owned outright; measures: Value","Tenure: Owned: Owned with a mortgage or loan; measures: Value","Tenure: Shared ownership (part owned and part rented); measures: Value","Tenure: Social rented: Total; measures: Value","Tenure: Social rented: Rented from council (Local Authority); measures: Value","Tenure: Social rented: Other social rented; measures: Value","Tenure: Private rented: Total; measures: Value","Tenure: Private rented: Private landlord or letting agency; measures: Value","Tenure: Private rented: Employer of a household member; measures: Value","Tenure: Private rented: Relative or friend of household member; measures: Value","Tenure: Private rented: Other; measures: Value","Tenure: Living rent free; measures: Value","Tenure: Owned: Total; measures: Value:value%","Tenure: Owned: Owned outright; measures: Value:value%","Tenure: Owned: Owned with a mortgage or loan; measures: Value:value%","Tenure: Shared ownership (part owned and part rented); measures: Value:value%","Tenure: Social rented: Total; measures: Value:value%","Tenure: Social rented: Rented from council (Local Authority); measures: Value:value%","Tenure: Social rented: Other social rented; measures: Value:value%","Tenure: Private rented: Total; measures: Value:value%","Tenure: Private rented: Private landlord or letting agency; measures: Value:value%","Tenure: Private rented: Employer of a household member; measures: Value:value%","Tenure: Private rented: Relative or friend of household member; measures: Value:value%","Tenure: Private rented: Other; measures: Value:value%","Tenure: Living rent free; measures: Value:value%"
"E33019849","E01033617","E02001876",2011,1179,870,222,648,7,51,32,19,245,232,0,12,1,6,73.7913486005089,18.8295165394402,54.9618320610687,0.593723494486853,4.32569974554707,2.71416454622561,1.61153519932146,20.7803223070399,19.6776929601357,0,1.01781170483461,0.0848176420695505,0.508905852417303
"E33019850","E01033617","E02001876",2011,347,236,51,185,5,43,21,22,63,60,0,3,0,0,68.0115273775216,14.6974063400576,53.314121037464,1.44092219020173,12.3919308357349,6.05187319884726,6.34005763688761,18.1556195965418,17.2910662824208,0,0.864553314121038,0,0
"E33019851","E01033617","E02001876",2011,1138,837,215,622,17,84,47,37,190,181,0,7,2,10,73.5500878734622,18.8927943760984,54.6572934973638,1.49384885764499,7.38137082601054,4.13005272407733,3.25131810193322,16.6959578207381,15.9050966608084,0,0.615114235500879,0.175746924428822,0.878734622144113
"E33019852","E01033617","E02001876",2011,2898,2133,492,1641,33,183,108,75,531,508,0,20,3,18,73.6024844720497,16.9772256728778,56.6252587991718,1.13871635610766,6.31469979296066,3.72670807453416,2.5879917184265,18.3229813664596,17.5293305728088,0,0.690131124913734,0.10351966873706,0.62111801242236
"E33019853","E01033617","E02001876",2011,341,236,71,165,2,42,25,17,58,56,0,2,0,3,69.208211143695,20.8211143695015,48.3870967741936,0.586510263929619,12.316715542522,7.33137829912024,4.98533724340176,17.0087976539589,16.4222873900293,0,0.586510263929619,0,0.879765395894428
"E33019854","E01033617","E02001876",2011,2990,2464,512,1952,24,114,65,49,373,341,3,20,9,15,82.4080267558528,17.123745819398,65.2842809364548,0.802675585284281,3.81270903010033,2.17391304347826,1.63879598662207,12.4749163879599,11.4046822742475,0.100334448160535,0.668896321070234,0.301003344481605,0.501672240802676
"E33019855","E01033617","E02001876",2011,335,258,81,177,2,30,11,19,43,43,0,0,0,2,77.0149253731343,24.1791044776119,52.8358208955224,0.597014925373134,8.95522388059701,3.28358208955224,5.67164179104478,12.8358208955224,12.8358208955224,0,0,0,0.597014925373134
"E33019856","E01033619","E02006898",2011,207,147,49,98,2,25,20,5,30,26,1,3,0,3,71.0144927536232,23.6714975845411,47.3429951690821,0.966183574879227,12.0772946859903,9.66183574879227,2.41545893719807,14.4927536231884,12.56038647343,0.483091787439614,1.44927536231884,0,1.44927536231884
"E33019857","E01033619","E02006898",2011,268,192,47,145,1,31,17,14,41,38,1,2,0,3,71.6417910447761,17.5373134328358,54.1044776119403,0.373134328358209,11.5671641791045,6.34328358208955,5.22388059701492,15.2985074626866,14.1791044776119,0.373134328358209,0.746268656716418,0,1.11940298507463
"E33019858","E01009378","E02006896",2011,225,121,28,93,5,44,15,29,54,50,0,4,0,1,53.7777777777778,12.4444444444444,41.3333333333333,2.22222222222222,19.5555555555556,6.66666666666667,12.8888888888889,24,22.2222222222222,0,1.77777777777778,0,0.444444444444444
"E33019859","E01009378","E02006896",2011,200,140,59,81,1,35,23,12,24,23,0,1,0,0,70,29.5,40.5,0.5,17.5,11.5,6,12,11.5,0,0.5,0,0
"E33019860","E01009378","E02006896",2011,384,273,87,186,2,49,25,24,57,55,0,2,0,3,71.09375,22.65625,48.4375,0.520833333333333,12.7604166666667,6.51041666666667,6.25,14.84375,14.3229166666667,0,0.520833333333333,0,0.78125
"E33019861","E01009378","E02006896",2011,516,391,95,296,6,39,22,17,77,71,0,6,0,3,75.7751937984496,18.4108527131783,57.3643410852713,1.16279069767442,7.55813953488372,4.26356589147287,3.29457364341085,14.922480620155,13.7596899224806,0,1.16279069767442,0,0.581395348837209
"E33019862","E01009378","E02006896",2011,257,181,61,120,4,37,26,11,31,30,0,1,0,4,70.4280155642023,23.7354085603113,46.692607003891,1.55642023346304,14.3968871595331,10.1167315175097,4.28015564202335,12.0622568093385,11.6731517509728,0,0.389105058365759,0,1.55642023346304
"E33019863","E01009378","E02006896",2011,310,214,75,139,4,42,23,19,47,41,0,4,2,3,69.0322580645161,24.1935483870968,44.8387096774194,1.29032258064516,13.5483870967742,7.41935483870968,6.12903225806452,15.1612903225806,13.2258064516129,0,1.29032258064516,0.645161290322581,0.967741935483871
"E33019864","E01033620","E02006899",2011,419,263,77,186,7,55,33,22,89,84,0,5,0,5,62.7684964200477,18.3770883054893,44.3914081145585,1.67064439140811,13.126491646778,7.87589498806683,5.25059665871122,21.2410501193317,20.0477326968974,0,1.19331742243437,0,1.19331742243437
"E33019865","E01033561","E02001876",2011,353,233,72,161,4,47,27,20,66,61,0,4,1,3,66.0056657223796,20.3966005665722,45.6090651558074,1.13314447592068,13.314447592068,7.64872521246459,5.6657223796034,18.6968838526912,17.2804532577904,0,1.13314447592068,0.28328611898017,0.84985835694051
"E33019866","E01033561","E02001876",2011,406,288,78,210,6,34,21,13,76,72,0,4,0,2,70.935960591133,19.2118226600985,51.7241379310345,1.47783251231527,8.3743842364532,5.17241379310345,3.20197044334975,18.7192118226601,17.7339901477833,0,0.985221674876847,0,0.492610837438424
"E33019867","E01033561","E02001876",2011,228,119,28,91,3,44,29,15,59,58,0,1,0,3,52.1929824561403,12.280701754386,39.9122807017544,1.31578947368421,19.2982456140351,12.719298245614,6.57894736842105,25.8771929824561,25.4385964912281,0,0.43859649122807,0,1.31578947368421
"E33019868","E01033561","E02001876",2011,1810,1306,432,874,15,89,38,51,389,363,3,15,8,11,72.1546961325967,23.8674033149171,48.2872928176796,0.828729281767956,4.9171270718232,2.09944751381215,2.81767955801105,21.4917127071823,20.0552486187845,0.165745856353591,0.828729281767956,0.441988950276243,0.607734806629834
"E33019869","E01033561","E02001876",2011,251,175,50,125,6,29,17,12,40,39,0,1,0,1,69.7211155378486,19.9203187250996,49.800796812749,2.39043824701195,11.5537848605578,6.77290836653386,4.7808764940239,15.9362549800797,15.5378486055777,0,0.398406374501992,0,0.398406374501992
"E33019870","E01033561","E02001876",2011,1577,1057,312,745,13,204,122,82,296,278,2,16,0,7,67.0259987317692,19.7844007609385,47.2415979708307,0.82435003170577,12.9359543436906,7.73620798985415,5.1997463538364,18.7698161065314,17.6284083703234,0.126823081800888,1.0145846544071,0,0.443880786303107
"E33019871","E01033561","E02001876",2011,305,241,67,174,3,22,12,10,39,34,0,2,3,0,79.0163934426229,21.9672131147541,57.0491803278689,0.983606557377049,7.21311475409836,3.9344262295082,3.27868852459016,12.7868852459016,11.1475409836066,0,0.655737704918033,0.983606557377049,0
"E33019872","E01033561","E02001876",2011,474,351,102,249,6,58,34,24,56,55,0,1,0,3,74.0506329113924,21.5189873417722,52.5316455696203,1.26582278481013,12.2362869198312,7.17299578059072,5.06329113924051,11.8143459915612,11.6033755274262,0,0.210970464135021,0,0.632911392405063
"E33019873","E01033561","E02001876",2011,391,325,72,253,3,14,8,6,44,39,3,2,0,5,83.1202046035806,18.4143222506394,64.7058823529412,0.767263427109974,3.58056265984655,2.0460358056266,1.53452685421995,11.2531969309463,9.97442455242967,0.767263427109974,0.51150895140665,0,1.27877237851662
"E33019874","E01009345","E02001879",2011,993,748,195,553,4,102,64,38,135,126,1,6,2,4,75.3272910372608,19.6374622356495,55.6898288016113,0.40281973816717,10.2719033232628,6.44511581067472,3.82678751258812,13.595166163142,12.6888217522659,0.100704934541793,0.604229607250755,0.201409869083585,0.40281973816717
"E33019875","E01033620","E02006899",2011,309,218,59,159,4,51,33,18,35,34,0,1,0,1,70.5501618122977,19.0938511326861,51.4563106796116,1.29449838187702,16.504854368932,10.6796116504854,5.8252427184466,11.3268608414239,11.0032362459547,0,0.323624595469256,0,0.323624595469256
"E33019876","E01033620","E02006899",2011,515,400,96,304,7,21,12,9,82,74,0,7,1,5,77.6699029126214,18.6407766990291,59.0291262135922,1.35922330097087,4.07766990291262,2.33009708737864,1.74757281553398,15.9223300970874,14.368932038835,0,1.35922330097087,0.194174757281553,0.970873786407767
"E33019877","E01033620","E02006899",2011,403,293,74,219,2,28,17,11,77,70,0,7,0,3,72.7047146401985,18.3622828784119,54.3424317617866,0.496277915632754,6.94789081885856,4.21836228287841,2.72952853598015,19.106699751861,17.3697270471464,0,1.73697270471464,0,0.744416873449132
"E33019878","E01033620","E02006899",2011,696,529,125,404,8,33,22,11,123,117,0,6,0,3,76.0057471264368,17.9597701149425,58.0459770114943,1.14942528735632,4.74137931034483,3.16091954022989,1.58045977011494,17.6724137931034,16.8103448275862,0,0.862068965517241,0,0.431034482758621
"E33019879","E01033620","E02006899",2011,1912,1380,412,968,16,248,159,89,253,241,4,4,4,15,72.1757322175732,21.5481171548117,50.6276150627615,0.836820083682008,12.9707112970711,8.31589958158996,4.65481171548117,13.2322175732218,12.6046025104602,0.209205020920502,0.209205020920502,0.209205020920502,0.784518828451883
"E33019880","E01033620","E02006899",2011,388,295,102,193,1,24,15,9,67,62,1,4,0,1,76.0309278350515,26.2886597938144,49.7422680412371,0.257731958762887,6.18556701030928,3.8659793814433,2.31958762886598,17.2680412371134,15.979381443299,0.257731958762887,1.03092783505155,0,0.257731958762887
"E33019881","E01033620","E02006899",2011,1589,1196,293,903,11,43,23,20,333,325,0,5,3,6,75.2674638137193,18.4392699811202,56.8281938325991,0.692259282567653,2.70610446821901,1.44745122718691,1.2586532410321,20.9565764631844,20.4531151667716,0,0.314663310258024,0.188797986154814,0.377595972309629
"E33019882","E01033620","E02006899",2011,1137,899,184,715,9,53,23,30,174,164,1,8,1,2,79.0677220756376,16.1829375549692,62.8847845206684,0.79155672823219,4.66138962181178,2.02286719437115,2.63852242744063,15.3034300791557,14.4239226033421,0.0879507475813544,0.703605980650836,0.0879507475813544,0.175901495162709
"E33019883","E01033620","E02006899",2011,293,188,37,151,3,21,11,10,73,71,0,2,0,8,64.1638225255973,12.6279863481229,51.5358361774744,1.02389078498294,7.16723549488055,3.7542662116041,3.41296928327645,24.9146757679181,24.2320819112628,0,0.68259385665529,0,2.73037542662116
"E33019884","E01033620","E02006899",2011,507,332,101,231,4,55,27,28,110,102,1,7,0,6,65.4832347140039,19.9211045364891,45.5621301775148,0.788954635108481,10.8481262327416,5.32544378698225,5.52268244575937,21.6962524654832,20.1183431952663,0.19723865877712,1.38067061143984,0,1.18343195266272
"E33019885","E01033620","E02006899",2011,254,193,50,143,2,13,12,1,43,42,0,1,0,3,75.9842519685039,19.6850393700787,56.2992125984252,0.78740157480315,5.11811023622047,4.7244094488189,0.393700787401575,16.9291338582677,16.5354330708661,0,0.393700787401575,0,1.18110236220472
"E33019886","E01033620","E02006899",2011,1743,1424,334,1090,15,73,38,35,221,206,0,14,1,10,81.6982214572576,19.162363740677,62.5358577165806,0.860585197934595,4.18818129661503,2.18014916810098,2.00803212851406,12.679288582903,11.8187033849684,0,0.803212851405622,0.057372346528973,0.57372346528973
"E33019887","E01033620","E02006899",2011,1325,1043,305,738,12,70,47,23,197,175,1,21,0,3,78.7169811320755,23.0188679245283,55.6981132075472,0.905660377358491,5.28301886792453,3.54716981132075,1.73584905660377,14.8679245283019,13.2075471698113,0.0754716981132075,1.58490566037736,0,0.226415094339623
"E33019888","E01033620","E02006899",2011,1063,847,191,656,12,56,35,21,143,134,0,8,1,5,79.6801505174036,17.9680150517404,61.7121354656632,1.12888052681091,5.26810912511759,3.29256820319849,1.9755409219191,13.4524929444967,12.6058325493885,0,0.752587017873942,0.0940733772342427,0.470366886171214
"E33019889","E01033620","E02006899",2011,409,305,66,239,2,15,7,8,85,77,0,8,0,2,74.5721271393643,16.1369193154034,58.4352078239609,0.488997555012225,3.66748166259169,1.71149144254279,1.9559902200489,20.7823960880196,18.8264058679707,0,1.9559902200489,0,0.488997555012225
"E33019890","E01033620","E02006899",2011,1437,1058,253,805,22,100,54,46,250,235,1,13,1,7,73.6256089074461,17.6061238691719,56.0194850382742,1.53096729297147,6.9589422407794,3.75782881002088,3.20111343075852,17.3973556019485,16.3535142658316,0.069589422407794,0.904662491301322,0.069589422407794,0.487125956854558
"E33019891","E01033620","E02006899",2011,901,688,182,506,10,53,32,21,146,138,1,7,0,4,76.3596004439512,20.1997780244173,56.1598224195339,1.10987791342952,5.88235294117647,3.55160932297447,2.330743618202,16.204217536071,15.3163152053274,0.110987791342952,0.776914539400666,0,0.443951165371809
"E33019892","E01033620","E02006899",2011,1290,1046,252,794,8,51,22,29,182,172,1,9,0,3,81.0852713178295,19.5348837209302,61.5503875968992,0.62015503875969,3.95348837209302,1.70542635658915,2.24806201550388,14.1085271317829,13.3333333333333,0.0775193798449612,0.697674418604651,0,0.232558139534884
"E33019893","E01033620","E02006899",2011,768,488,135,353,4,82,43,39,187,178,0,9,0,7,63.5416666666667,17.578125,45.9635416666667,0.520833333333333,10.6770833333333,5.59895833333333,5.078125,24.3489583333333,23.1770833333333,0,1.171875,0,0.911458333333333
"E33019894","E01033620","E02006899",2011,675,541,126,415,1,27,15,12,100,86,0,13,1,6,80.1481481481482,18.6666666666667,61.4814814814815,0.148148148148148,4,2.22222222222222,1.77777777777778,14.8148148148148,12.7407407407407,0,1.92592592592593,0.148148148148148,0.888888888888889
"E33019895","E01033620","E02006899",2011,983,721,188,533,6,58,33,25,186,175,1,9,1,12,73.3468972533062,19.1251271617497,54.2217700915565,0.610376398779247,5.90030518819939,3.35707019328586,2.54323499491353,18.9216683621567,17.8026449643947,0.101729399796541,0.915564598168871,0.101729399796541,1.22075279755849
"E33019896","E01033620","E02006899",2011,483,361,96,265,4,35,21,14,81,75,0,6,0,2,74.7412008281573,19.8757763975155,54.8654244306418,0.82815734989648,7.2463768115942,4.34782608695652,2.89855072463768,16.7701863354037,15.527950310559,0,1.24223602484472,0,0.41407867494824
"E33019897","E01033620","E02006899",2011,189,92,20,72,2,23,14,9,72,63,0,3,6,0,48.6772486772487,10.5820105820106,38.0952380952381,1.05820105820106,12.1693121693122,7.40740740740741,4.76190476190476,38.0952380952381,33.3333333333333,0,1.58730158730159,3.17460317460317,0
"E33019898","E01033620","E02006899",2011,391,298,72,226,4,24,13,11,62,60,0,1,1,3,76.2148337595908,18.4143222506394,57.8005115089514,1.0230179028133,6.1381074168798,3.32480818414322,2.81329923273657,15.8567774936061,15.3452685421995,0,0.255754475703325,0.255754475703325,0.767263427109974
"E33019899","E01033620","E02006899",2011,855,624,175,449,7,60,33,27,160,153,0,7,0,4,72.9824561403509,20.4678362573099,52.5146198830409,0.818713450292398,7.01754385964912,3.85964912280702,3.1578947368421,18.7134502923977,17.8947368421053,0,0.818713450292398,0,0.467836257309942
"E33019900","E01033620","E02006899",2011,982,705,182,523,15,96,48,48,162,143,1,17,1,4,71.7922606924644,18.5336048879837,53.2586558044806,1.52749490835031,9.77596741344195,4.88798370672098,4.88798370672098,16.4969450101833,14.5621181262729,0.10183299389002,1.73116089613035,0.10183299389002,0.407331975560081
"E33019901","E01033620","E02006899",2011,270,167,55,112,3,44,26,18,55,51,0,2,2,1,61.8518518518518,20.3703703703704,41.4814814814815,1.11111111111111,16.2962962962963,9.62962962962963,6.66666666666667,20.3703703703704,18.8888888888889,0,0.740740740740741,0.740740740740741,0.37037037037037
"E33019902","E01033620","E02006899",2011,496,380,158,222,6,38,26,12,69,64,2,2,1,3,76.6129032258064,31.8548387096774,44.758064516129,1.20967741935484,7.66129032258065,5.24193548387097,2.41935483870968,13.9112903225806,12.9032258064516,0.403225806451613,0.403225806451613,0.201612903225806,0.604838709677419
"E33019903","E01033620","E02006899",2011,1354,1104,320,784,19,114,67,47,110,99,2,9,0,7,81.5361890694239,23.6336779911374,57.9025110782866,1.40324963072378,8.41949778434269,4.94830132939439,3.4711964549483,8.12407680945347,7.31166912850812,0.147710487444609,0.664697193500739,0,0.51698670605613
"E33019904","E01033620","E02006899",2011,1824,1384,321,1063,23,77,35,42,333,307,4,19,3,7,75.8771929824561,17.5986842105263,58.2785087719298,1.2609649122807,4.22149122807018,1.91885964912281,2.30263157894737,18.2565789473684,16.8311403508772,0.219298245614035,1.04166666666667,0.164473684210526,0.383771929824561
"E33019905","E01033620","E02006899",2011,410,314,55,259,8,20,9,11,65,52,2,9,2,3,76.5853658536585,13.4146341463415,63.1707317073171,1.95121951219512,4.8780487804878,2.19512195121951,2.68292682926829,15.8536585365854,12.6829268292683,0.48780487804878,2.19512195121951,0.48780487804878,0.731707317073171
"E33019906","E01033620","E02006899",2011,313,254,60,194,3,13,9,4,41,38,0,1,2,2,81.1501597444089,19.1693290734824,61.9808306709265,0.958466453674121,4.15335463258786,2.87539936102236,1.2779552715655,13.0990415335463,12.1405750798722,0,0.319488817891374,0.638977635782748,0.638977635782748
"E33019907","E01033620","E02006899",2011,609,476,156,320,5,50,28,22,75,72,0,1,2,3,78.1609195402299,25.615763546798,52.5451559934319,0.821018062397373,8.21018062397373,4.59770114942529,3.61247947454844,12.3152709359606,11.8226600985222,0,0.164203612479475,0.328407224958949,0.492610837438424
"E33019908","E01033625","E02006899",2011,1352,1080,232,848,7,52,26,26,208,193,0,15,0,5,79.8816568047337,17.1597633136095,62.7218934911243,0.517751479289941,3.84615384615385,1.92307692307692,1.92307692307692,15.3846153846154,14.2751479289941,0,1.1094674556213,0,0.369822485207101
"E33019909","E01033625","E02006899",2011,1999,1421,295,1126,19,120,65,55,432,406,0,21,5,7,71.0855427713857,14.7573786893447,56.328164082041,0.95047523761881,6.00300150075038,3.25162581290645,2.75137568784392,21.6108054027013,20.3101550775388,0,1.05052526263132,0.250125062531266,0.350175087543772
"E33019910","E01033625","E02006899",2011,326,200,54,146,0,37,26,11,87,81,3,2,1,2,61.3496932515337,16.5644171779141,44.7852760736196,0,11.3496932515337,7.97546012269939,3.37423312883436,26.6871165644172,24.8466257668712,0.920245398773006,0.613496932515337,0.306748466257669,0.613496932515337
"E33019911","E01033625","E02006899",2011,280,134,24,110,0,32,14,18,113,111,0,2,0,1,47.8571428571429,8.57142857142857,39.2857142857143,0,11.4285714285714,5,6.42857142857143,40.3571428571429,39.6428571428571,0,0.714285714285714,0,0.357142857142857
"E33019912","E01033617","E02001876",2011,583,442,114,328,5,38,21,17,95,86,1,6,2,3,75.8147512864494,19.5540308747856,56.2607204116638,0.857632933104631,6.5180102915952,3.60205831903945,2.91595197255575,16.295025728988,14.7512864493997,0.171526586620926,1.02915951972556,0.343053173241852,0.514579759862779
"E33019913","E01033625","E02006899",2011,905,697,184,513,2,58,32,26,144,129,1,13,1,4,77.0165745856354,20.3314917127072,56.6850828729282,0.220994475138122,6.40883977900552,3.53591160220995,2.87292817679558,15.9116022099447,14.2541436464088,0.110497237569061,1.43646408839779,0.110497237569061,0.441988950276243
"E33019914","E01033625","E02006899",2011,504,316,69,247,4,58,36,22,122,114,4,4,0,4,62.6984126984127,13.6904761904762,49.0079365079365,0.793650793650794,11.5079365079365,7.14285714285714,4.36507936507936,24.2063492063492,22.6190476190476,0.793650793650794,0.793650793650794,0,0.793650793650794
